# lap_count, lap_success, laptime, completion, delay time, NA, aveTrackErr, Computation_time
53.000000 ,1.000000  ,32.760000 ,100.000000,50.000000 ,0.000000  ,0.028939  ,14.775943 
54.000000 ,1.000000  ,32.220000 ,100.000000,50.000000 ,0.000000  ,0.029699  ,14.292505 
55.000000 ,1.000000  ,32.340000 ,100.000000,50.000000 ,0.000000  ,0.028624  ,14.447114 
56.000000 ,1.000000  ,32.040000 ,99.800000 ,50.000000 ,0.000000  ,0.028259  ,14.233558 
57.000000 ,1.000000  ,32.120000 ,100.000000,50.000000 ,0.000000  ,0.030167  ,14.340588 
58.000000 ,1.000000  ,32.040000 ,100.000000,50.000000 ,0.000000  ,0.029834  ,14.371197 
59.000000 ,1.000000  ,32.300000 ,100.000000,50.000000 ,0.000000  ,0.031412  ,14.409684 
60.000000 ,1.000000  ,32.040000 ,100.000000,50.000000 ,0.000000  ,0.031157  ,14.181787 
61.000000 ,1.000000  ,32.360000 ,100.000000,60.000000 ,0.000000  ,0.034356  ,14.440658 
62.000000 ,1.000000  ,32.240000 ,100.000000,60.000000 ,0.000000  ,0.031795  ,14.461797 
63.000000 ,1.000000  ,32.300000 ,100.000000,60.000000 ,0.000000  ,0.031590  ,14.361779 
64.000000 ,1.000000  ,32.540000 ,100.000000,60.000000 ,0.000000  ,0.028737  ,14.429927 
65.000000 ,1.000000  ,32.200000 ,100.000000,60.000000 ,0.000000  ,0.031315  ,14.519751 
66.000000 ,0.000000  ,21.120000 ,63.460000 ,60.000000 ,0.000000  ,0.022070  ,9.231118  
67.000000 ,0.000000  ,22.240000 ,63.870000 ,60.000000 ,0.000000  ,0.025044  ,9.729770  
68.000000 ,1.000000  ,33.200000 ,100.000000,60.000000 ,0.000000  ,0.034313  ,14.904161 
69.000000 ,1.000000  ,32.520000 ,100.000000,60.000000 ,0.000000  ,0.030246  ,14.511496 
70.000000 ,0.000000  ,19.560000 ,61.230000 ,60.000000 ,0.000000  ,0.017423  ,8.565056  
71.000000 ,0.000000  ,13.960000 ,42.210000 ,70.000000 ,0.000000  ,0.014731  ,5.972795  
72.000000 ,0.000000  ,13.880000 ,42.310000 ,70.000000 ,0.000000  ,0.014611  ,6.054001  
73.000000 ,1.000000  ,33.780000 ,100.000000,70.000000 ,0.000000  ,0.040245  ,15.072999 
74.000000 ,1.000000  ,32.460000 ,100.000000,70.000000 ,0.000000  ,0.035306  ,14.541001 
75.000000 ,0.000000  ,20.840000 ,62.550000 ,70.000000 ,0.000000  ,0.028190  ,9.435559  
76.000000 ,0.000000  ,23.520000 ,64.070000 ,70.000000 ,0.000000  ,0.036293  ,10.482706 
77.000000 ,0.000000  ,14.460000 ,42.410000 ,70.000000 ,0.000000  ,0.019262  ,6.332784  
78.000000 ,0.000000  ,14.060000 ,42.310000 ,70.000000 ,0.000000  ,0.016566  ,6.020726  
79.000000 ,0.000000  ,13.960000 ,42.210000 ,70.000000 ,0.000000  ,0.015755  ,5.971856  
80.000000 ,0.000000  ,22.020000 ,63.870000 ,70.000000 ,0.000000  ,0.024318  ,9.607936  
81.000000 ,0.000000  ,14.480000 ,42.510000 ,80.000000 ,0.000000  ,0.020547  ,6.247472  
82.000000 ,0.000000  ,14.260000 ,42.410000 ,80.000000 ,0.000000  ,0.018954  ,6.147495  
83.000000 ,0.000000  ,15.000000 ,43.720000 ,80.000000 ,0.000000  ,0.022421  ,6.443268  
84.000000 ,0.000000  ,13.060000 ,40.690000 ,80.000000 ,0.000000  ,0.014341  ,5.612855  
85.000000 ,0.000000  ,13.980000 ,42.210000 ,80.000000 ,0.000000  ,0.015623  ,6.307889  
86.000000 ,0.000000  ,16.840000 ,45.340000 ,80.000000 ,0.000000  ,0.032120  ,7.281478  
87.000000 ,0.000000  ,14.300000 ,42.310000 ,80.000000 ,0.000000  ,0.018941  ,6.242957  
88.000000 ,0.000000  ,14.380000 ,42.610000 ,80.000000 ,0.000000  ,0.019203  ,6.131065  
89.000000 ,0.000000  ,23.960000 ,63.770000 ,80.000000 ,0.000000  ,0.041245  ,10.757914 
90.000000 ,0.000000  ,14.320000 ,42.610000 ,80.000000 ,0.000000  ,0.019170  ,6.155735  
91.000000 ,0.000000  ,13.220000 ,40.890000 ,90.000000 ,0.000000  ,0.015190  ,5.711256  
92.000000 ,0.000000  ,14.280000 ,42.210000 ,90.000000 ,0.000000  ,0.020514  ,6.191397  
93.000000 ,0.000000  ,13.160000 ,40.790000 ,90.000000 ,0.000000  ,0.014345  ,5.735352  
94.000000 ,0.000000  ,13.180000 ,40.890000 ,90.000000 ,0.000000  ,0.014722  ,5.723424  
95.000000 ,0.000000  ,13.140000 ,40.690000 ,90.000000 ,0.000000  ,0.015276  ,5.678200  
96.000000 ,0.000000  ,13.340000 ,41.090000 ,90.000000 ,0.000000  ,0.016104  ,5.768661  
97.000000 ,0.000000  ,15.400000 ,43.620000 ,90.000000 ,0.000000  ,0.027054  ,6.709042  
98.000000 ,0.000000  ,13.260000 ,40.890000 ,90.000000 ,0.000000  ,0.015658  ,5.861056  
99.000000 ,0.000000  ,13.300000 ,40.990000 ,90.000000 ,0.000000  ,0.015136  ,5.693176  
100.000000,0.000000  ,15.020000 ,42.610000 ,90.000000 ,0.000000  ,0.023253  ,6.492100  
