# lap_count, lap_success, laptime, completion, noise_scale, max_noise(m), aveTrackErr, Computation_time
99.000000 ,1.000000  ,32.580000 ,100.000000,0.180000  ,0.141079  ,0.039038  ,14.851453 
100.000000,0.000000  ,1.100000  ,4.450000  ,0.180000  ,0.071771  ,0.003709  ,0.696067  
101.000000,1.000000  ,33.440000 ,100.000000,0.200000  ,0.119927  ,0.037167  ,15.301434 
102.000000,0.000000  ,1.060000  ,4.050000  ,0.200000  ,0.082554  ,0.004863  ,0.630153  
103.000000,1.000000  ,32.420000 ,100.000000,0.200000  ,0.135410  ,0.035191  ,14.871688 
104.000000,0.000000  ,0.540000  ,2.020000  ,0.200000  ,0.135012  ,0.002690  ,0.338400  
105.000000,1.000000  ,32.500000 ,100.000000,0.200000  ,0.162229  ,0.032356  ,14.804167 
106.000000,0.000000  ,1.440000  ,5.670000  ,0.200000  ,0.082494  ,0.001199  ,0.793095  
107.000000,0.000000  ,16.840000 ,52.230000 ,0.200000  ,0.125524  ,0.016081  ,7.762975  
108.000000,1.000000  ,33.500000 ,100.000000,0.200000  ,0.138729  ,0.037991  ,15.645519 
109.000000,1.000000  ,32.560000 ,100.000000,0.200000  ,0.122954  ,0.044773  ,15.053626 
110.000000,0.000000  ,0.460000  ,1.620000  ,0.200000  ,0.083972  ,0.002174  ,0.320858  
111.000000,1.000000  ,32.480000 ,100.000000,0.220000  ,0.154614  ,0.032715  ,14.923989 
112.000000,0.000000  ,0.880000  ,3.340000  ,0.220000  ,0.103461  ,0.004159  ,0.655879  
113.000000,0.000000  ,16.720000 ,52.020000 ,0.220000  ,0.134866  ,0.017028  ,7.646164  
114.000000,1.000000  ,32.500000 ,99.800000 ,0.220000  ,0.147145  ,0.034023  ,15.062430 
115.000000,0.000000  ,16.000000 ,52.730000 ,0.220000  ,0.147395  ,0.017206  ,7.423941  
116.000000,1.000000  ,32.500000 ,100.000000,0.220000  ,0.130230  ,0.032503  ,14.788034 
117.000000,0.000000  ,1.300000  ,4.960000  ,0.220000  ,0.101545  ,0.007679  ,0.783817  
118.000000,0.000000  ,17.180000 ,53.740000 ,0.220000  ,0.150119  ,0.016314  ,7.994287  
119.000000,1.000000  ,33.440000 ,100.000000,0.220000  ,0.155275  ,0.037451  ,15.311878 
120.000000,0.000000  ,17.020000 ,53.640000 ,0.220000  ,0.150679  ,0.022552  ,7.892105  
121.000000,0.000000  ,17.300000 ,54.250000 ,0.240000  ,0.151421  ,0.018417  ,8.050759  
122.000000,0.000000  ,16.960000 ,52.940000 ,0.240000  ,0.165415  ,0.016789  ,7.784148  
123.000000,1.000000  ,33.480000 ,100.000000,0.240000  ,0.140977  ,0.039315  ,15.293132 
124.000000,1.000000  ,33.400000 ,100.000000,0.240000  ,0.177672  ,0.044367  ,15.349211 
125.000000,1.000000  ,33.540000 ,100.000000,0.240000  ,0.145052  ,0.046911  ,15.352503 
126.000000,0.000000  ,16.900000 ,53.240000 ,0.240000  ,0.145254  ,0.022290  ,8.155419  
127.000000,0.000000  ,16.840000 ,52.530000 ,0.240000  ,0.150551  ,0.016634  ,7.717535  
128.000000,0.000000  ,17.120000 ,53.640000 ,0.240000  ,0.168409  ,0.016934  ,7.965809  
129.000000,0.000000  ,17.180000 ,53.740000 ,0.240000  ,0.173028  ,0.017396  ,7.981120  
130.000000,0.000000  ,16.740000 ,51.920000 ,0.240000  ,0.183497  ,0.016728  ,7.753325  
131.000000,1.000000  ,33.460000 ,100.000000,0.260000  ,0.148740  ,0.039965  ,15.526443 
132.000000,1.000000  ,33.540000 ,100.000000,0.260000  ,0.161880  ,0.046363  ,15.452564 
133.000000,0.000000  ,0.780000  ,3.040000  ,0.260000  ,0.115399  ,0.002721  ,0.500715  
134.000000,1.000000  ,33.540000 ,100.000000,0.260000  ,0.219652  ,0.040798  ,15.429310 
135.000000,0.000000  ,0.380000  ,1.420000  ,0.260000  ,0.061589  ,0.001443  ,0.262190  
136.000000,0.000000  ,16.640000 ,51.620000 ,0.260000  ,0.161189  ,0.016002  ,7.634385  
137.000000,1.000000  ,32.520000 ,100.000000,0.260000  ,0.193434  ,0.036913  ,14.832447 
138.000000,1.000000  ,32.340000 ,100.000000,0.260000  ,0.172239  ,0.037424  ,14.920398 
139.000000,0.000000  ,0.640000  ,2.430000  ,0.260000  ,0.098596  ,0.003554  ,0.424931  
140.000000,1.000000  ,32.460000 ,100.000000,0.260000  ,0.199933  ,0.033585  ,16.132779 
141.000000,1.000000  ,31.620000 ,100.000000,0.280000  ,0.164793  ,0.038472  ,14.302091 
142.000000,1.000000  ,32.460000 ,100.000000,0.280000  ,0.158004  ,0.041353  ,14.607164 
143.000000,0.000000  ,1.280000  ,5.060000  ,0.280000  ,0.107197  ,0.001707  ,0.650190  
144.000000,1.000000  ,32.480000 ,100.000000,0.280000  ,0.187190  ,0.034726  ,14.498494 
145.000000,1.000000  ,31.580000 ,100.000000,0.280000  ,0.190360  ,0.035219  ,14.258181 
146.000000,0.000000  ,1.220000  ,4.660000  ,0.280000  ,0.104595  ,0.005760  ,0.714006  
147.000000,0.000000  ,16.900000 ,52.630000 ,0.280000  ,0.164852  ,0.017674  ,7.583959  
148.000000,0.000000  ,17.040000 ,53.240000 ,0.280000  ,0.185262  ,0.019570  ,7.699377  
149.000000,1.000000  ,33.540000 ,99.800000 ,0.280000  ,0.209676  ,0.040189  ,15.759516 
150.000000,0.000000  ,15.940000 ,52.530000 ,0.280000  ,0.218201  ,0.018251  ,7.278604  
151.000000,0.000000  ,16.680000 ,51.820000 ,0.300000  ,0.172742  ,0.017241  ,7.621346  
152.000000,1.000000  ,33.500000 ,100.000000,0.300000  ,0.189425  ,0.040721  ,14.929854 
153.000000,0.000000  ,15.880000 ,52.130000 ,0.300000  ,0.213237  ,0.017272  ,7.297142  
154.000000,1.000000  ,32.580000 ,100.000000,0.300000  ,0.188625  ,0.034815  ,14.672877 
155.000000,0.000000  ,0.660000  ,2.530000  ,0.300000  ,0.183509  ,0.003023  ,0.437965  
156.000000,1.000000  ,33.500000 ,100.000000,0.300000  ,0.188614  ,0.040126  ,15.106759 
157.000000,1.000000  ,33.340000 ,100.000000,0.300000  ,0.196896  ,0.048440  ,15.073528 
158.000000,0.000000  ,0.360000  ,1.420000  ,0.300000  ,0.184062  ,0.002244  ,0.232714  
159.000000,0.000000  ,16.780000 ,51.920000 ,0.300000  ,0.193588  ,0.017161  ,7.582572  
160.000000,1.000000  ,33.240000 ,100.000000,0.300000  ,0.198733  ,0.041128  ,14.884176 
161.000000,0.000000  ,1.260000  ,4.860000  ,0.320000  ,0.165428  ,0.001666  ,0.661109  
162.000000,1.000000  ,33.480000 ,100.000000,0.320000  ,0.214978  ,0.039769  ,14.992899 
163.000000,0.000000  ,16.840000 ,52.430000 ,0.320000  ,0.209294  ,0.029522  ,7.745317  
164.000000,1.000000  ,33.480000 ,99.800000 ,0.320000  ,0.245570  ,0.040183  ,15.080691 
165.000000,0.000000  ,15.880000 ,52.230000 ,0.320000  ,0.209320  ,0.018135  ,7.187279  
166.000000,0.000000  ,16.540000 ,51.210000 ,0.320000  ,0.195110  ,0.017251  ,7.416244  
167.000000,0.000000  ,2.380000  ,5.870000  ,0.320000  ,0.147554  ,0.001664  ,1.172953  
168.000000,0.000000  ,16.800000 ,52.230000 ,0.320000  ,0.230420  ,0.016696  ,7.525093  
169.000000,0.000000  ,16.780000 ,52.020000 ,0.320000  ,0.199068  ,0.017675  ,7.529180  
170.000000,1.000000  ,33.540000 ,100.000000,0.320000  ,0.179611  ,0.039602  ,14.977298 
171.000000,0.000000  ,16.980000 ,53.340000 ,0.340000  ,0.186193  ,0.024340  ,7.754116  
172.000000,0.000000  ,16.880000 ,52.330000 ,0.340000  ,0.235166  ,0.017898  ,7.598478  
173.000000,0.000000  ,16.760000 ,52.020000 ,0.340000  ,0.213143  ,0.017537  ,7.556752  
174.000000,0.000000  ,27.260000 ,75.910000 ,0.340000  ,0.222528  ,0.039286  ,12.021508 
175.000000,1.000000  ,33.500000 ,99.800000 ,0.340000  ,0.233666  ,0.041199  ,15.029734 
176.000000,0.000000  ,17.020000 ,52.940000 ,0.340000  ,0.198620  ,0.024541  ,7.878164  
177.000000,0.000000  ,16.920000 ,52.830000 ,0.340000  ,0.199085  ,0.018370  ,7.625672  
178.000000,1.000000  ,32.560000 ,99.800000 ,0.340000  ,0.236615  ,0.036660  ,14.630246 
179.000000,0.000000  ,1.560000  ,6.170000  ,0.340000  ,0.243662  ,0.001578  ,0.833538  
180.000000,0.000000  ,17.020000 ,53.240000 ,0.340000  ,0.283391  ,0.020712  ,7.741938  
181.000000,0.000000  ,16.860000 ,52.730000 ,0.360000  ,0.179537  ,0.017959  ,7.656797  
182.000000,0.000000  ,26.920000 ,75.300000 ,0.360000  ,0.221995  ,0.038636  ,11.928841 
183.000000,1.000000  ,33.520000 ,100.000000,0.360000  ,0.251888  ,0.041137  ,15.172734 
184.000000,1.000000  ,32.680000 ,99.800000 ,0.360000  ,0.211257  ,0.041547  ,14.885809 
185.000000,1.000000  ,32.580000 ,100.000000,0.360000  ,0.212247  ,0.046914  ,14.876180 
186.000000,0.000000  ,1.200000  ,4.550000  ,0.360000  ,0.159343  ,0.002153  ,0.633386  
187.000000,0.000000  ,17.100000 ,53.440000 ,0.360000  ,0.267870  ,0.019178  ,7.814528  
188.000000,1.000000  ,33.480000 ,100.000000,0.360000  ,0.220796  ,0.043246  ,15.229313 
189.000000,0.000000  ,1.400000  ,5.570000  ,0.360000  ,0.137662  ,0.001684  ,0.723284  
190.000000,1.000000  ,33.460000 ,100.000000,0.360000  ,0.246226  ,0.042159  ,15.150344 
191.000000,0.000000  ,17.100000 ,53.340000 ,0.380000  ,0.245134  ,0.028968  ,7.909659  
192.000000,1.000000  ,32.520000 ,100.000000,0.380000  ,0.275299  ,0.040421  ,14.750650 
193.000000,0.000000  ,16.580000 ,51.720000 ,0.380000  ,0.301636  ,0.025013  ,7.576939  
194.000000,0.000000  ,2.380000  ,5.870000  ,0.380000  ,0.162691  ,0.001826  ,1.130698  
195.000000,0.000000  ,6.220000  ,19.030000 ,0.380000  ,0.198922  ,0.007247  ,2.888375  
196.000000,0.000000  ,16.880000 ,52.430000 ,0.380000  ,0.269217  ,0.017774  ,7.795942  
197.000000,0.000000  ,16.820000 ,52.330000 ,0.380000  ,0.243018  ,0.017776  ,7.649889  
198.000000,0.000000  ,25.820000 ,76.320000 ,0.380000  ,0.269589  ,0.035217  ,11.350264 
199.000000,1.000000  ,33.460000 ,99.800000 ,0.380000  ,0.262694  ,0.043030  ,15.286343 
200.000000,1.000000  ,33.460000 ,99.800000 ,0.380000  ,0.229410  ,0.050402  ,15.294205 
201.000000,0.000000  ,1.400000  ,5.470000  ,0.400000  ,0.165811  ,0.003460  ,0.766078  
202.000000,0.000000  ,16.800000 ,52.330000 ,0.400000  ,0.223837  ,0.018513  ,7.624349  
203.000000,0.000000  ,26.040000 ,76.110000 ,0.400000  ,0.269331  ,0.035407  ,11.578890 
204.000000,1.000000  ,33.560000 ,100.000000,0.400000  ,0.256088  ,0.042365  ,15.287459 
205.000000,1.000000  ,33.380000 ,100.000000,0.400000  ,0.291319  ,0.050387  ,15.295402 
206.000000,0.000000  ,17.020000 ,53.040000 ,0.400000  ,0.282285  ,0.027885  ,7.851769  
207.000000,0.000000  ,16.960000 ,52.940000 ,0.400000  ,0.253179  ,0.018882  ,7.733733  
208.000000,1.000000  ,32.520000 ,100.000000,0.400000  ,0.273366  ,0.038138  ,14.797362 
209.000000,1.000000  ,33.380000 ,99.800000 ,0.400000  ,0.327075  ,0.050444  ,15.237823 
210.000000,0.000000  ,1.040000  ,4.050000  ,0.400000  ,0.149609  ,0.002041  ,0.544795  
211.000000,0.000000  ,2.520000  ,6.280000  ,0.420000  ,0.174013  ,0.002045  ,1.213223  
212.000000,1.000000  ,33.600000 ,100.000000,0.420000  ,0.306114  ,0.043449  ,15.241369 
213.000000,0.000000  ,1.300000  ,5.060000  ,0.420000  ,0.192647  ,0.001641  ,0.766585  
214.000000,0.000000  ,16.680000 ,51.820000 ,0.420000  ,0.323960  ,0.019443  ,7.923340  
215.000000,0.000000  ,16.580000 ,51.210000 ,0.420000  ,0.257304  ,0.018708  ,7.468538  
216.000000,1.000000  ,32.640000 ,100.000000,0.420000  ,0.368270  ,0.038706  ,14.822128 
217.000000,0.000000  ,0.620000  ,2.330000  ,0.420000  ,0.268235  ,0.001627  ,0.377591  
218.000000,0.000000  ,26.120000 ,75.510000 ,0.420000  ,0.236053  ,0.036490  ,12.220142 
219.000000,1.000000  ,32.560000 ,99.800000 ,0.420000  ,0.269187  ,0.041209  ,14.758936 
220.000000,0.000000  ,25.880000 ,76.110000 ,0.420000  ,0.286742  ,0.045985  ,11.428270 
221.000000,0.000000  ,25.720000 ,75.810000 ,0.440000  ,0.264993  ,0.036395  ,11.284075 
222.000000,0.000000  ,16.700000 ,51.820000 ,0.440000  ,0.264420  ,0.019247  ,7.564116  
223.000000,1.000000  ,33.620000 ,100.000000,0.440000  ,0.277712  ,0.043916  ,15.069404 
224.000000,0.000000  ,16.380000 ,54.150000 ,0.440000  ,0.241195  ,0.021615  ,7.535618  
225.000000,0.000000  ,17.060000 ,53.340000 ,0.440000  ,0.264563  ,0.020467  ,7.785236  
226.000000,0.000000  ,16.820000 ,52.330000 ,0.440000  ,0.252251  ,0.018584  ,7.658950  
227.000000,1.000000  ,33.580000 ,100.000000,0.440000  ,0.260772  ,0.046340  ,15.318433 
228.000000,0.000000  ,1.540000  ,6.070000  ,0.440000  ,0.158593  ,0.002197  ,0.837469  
229.000000,1.000000  ,32.540000 ,100.000000,0.440000  ,0.257994  ,0.041270  ,14.953202 
230.000000,0.000000  ,1.300000  ,5.160000  ,0.440000  ,0.213386  ,0.001784  ,0.645959  
231.000000,0.000000  ,25.680000 ,75.510000 ,0.460000  ,0.298433  ,0.037865  ,11.250031 
232.000000,0.000000  ,2.420000  ,5.970000  ,0.460000  ,0.248460  ,0.002033  ,1.181671  
233.000000,0.000000  ,24.740000 ,75.810000 ,0.460000  ,0.265569  ,0.034119  ,11.042206 
234.000000,0.000000  ,16.620000 ,51.320000 ,0.460000  ,0.355180  ,0.018875  ,7.502916  
235.000000,0.000000  ,16.620000 ,51.420000 ,0.460000  ,0.304525  ,0.020482  ,7.536458  
236.000000,0.000000  ,25.760000 ,75.610000 ,0.460000  ,0.331076  ,0.036077  ,11.381416 
237.000000,1.000000  ,33.480000 ,100.000000,0.460000  ,0.374067  ,0.044589  ,15.049354 
238.000000,0.000000  ,15.640000 ,51.210000 ,0.460000  ,0.299507  ,0.020482  ,7.092182  
239.000000,0.000000  ,17.000000 ,52.940000 ,0.460000  ,0.294555  ,0.020274  ,7.791668  
240.000000,0.000000  ,24.740000 ,75.610000 ,0.460000  ,0.261482  ,0.037480  ,10.900964 
241.000000,0.000000  ,17.120000 ,53.740000 ,0.480000  ,0.305768  ,0.019918  ,7.812266  
242.000000,0.000000  ,17.020000 ,53.140000 ,0.480000  ,0.293768  ,0.019845  ,7.761858  
243.000000,0.000000  ,17.640000 ,51.920000 ,0.480000  ,0.291042  ,0.023744  ,7.922405  
244.000000,0.000000  ,26.800000 ,75.510000 ,0.480000  ,0.374746  ,0.044660  ,11.867702 
245.000000,0.000000  ,26.640000 ,74.190000 ,0.480000  ,0.338551  ,0.041141  ,11.884394 
246.000000,0.000000  ,6.260000  ,18.930000 ,0.480000  ,0.349568  ,0.008303  ,2.878237  
247.000000,0.000000  ,16.880000 ,52.430000 ,0.480000  ,0.265208  ,0.019499  ,7.650282  
248.000000,1.000000  ,33.500000 ,100.000000,0.480000  ,0.321674  ,0.047529  ,15.141098 
249.000000,0.000000  ,1.420000  ,5.570000  ,0.480000  ,0.174332  ,0.001544  ,0.717895  
250.000000,0.000000  ,25.780000 ,75.200000 ,0.480000  ,0.370768  ,0.039290  ,11.468432 
251.000000,1.000000  ,33.500000 ,99.800000 ,0.500000  ,0.301612  ,0.046925  ,15.140086 
252.000000,0.000000  ,1.500000  ,5.870000  ,0.500000  ,0.263599  ,0.002654  ,0.814776  
253.000000,0.000000  ,16.620000 ,51.420000 ,0.500000  ,0.320813  ,0.019694  ,7.512664  
254.000000,0.000000  ,16.660000 ,51.520000 ,0.500000  ,0.310116  ,0.020701  ,7.507343  
255.000000,0.000000  ,2.620000  ,5.970000  ,0.500000  ,0.210342  ,0.003414  ,1.250466  
256.000000,0.000000  ,26.280000 ,75.510000 ,0.500000  ,0.322365  ,0.040614  ,11.515588 
257.000000,0.000000  ,28.180000 ,74.490000 ,0.500000  ,0.326815  ,0.051146  ,12.618650 
258.000000,0.000000  ,27.580000 ,73.890000 ,0.500000  ,0.299619  ,0.048599  ,12.227624 
259.000000,0.000000  ,25.940000 ,76.110000 ,0.500000  ,0.313295  ,0.036097  ,11.363527 
260.000000,0.000000  ,24.840000 ,75.400000 ,0.500000  ,0.336986  ,0.036940  ,10.823047 
261.000000,0.000000  ,28.020000 ,75.510000 ,0.520000  ,0.372905  ,0.053167  ,12.435881 
262.000000,0.000000  ,26.040000 ,76.420000 ,0.520000  ,0.293814  ,0.039902  ,11.398348 
263.000000,0.000000  ,16.680000 ,51.520000 ,0.520000  ,0.393772  ,0.021575  ,7.679998  
