# lap_count, lap_success, laptime, completion, delay time, NA, aveTrackErr, Computation_time
62.000000 ,0.000000  ,8.380000  ,26.390000 ,60.000000 ,0.000000  ,0.011335  ,4.045495  
63.000000 ,0.000000  ,3.700000  ,11.230000 ,60.000000 ,0.000000  ,0.004573  ,1.706217  
64.000000 ,0.000000  ,3.320000  ,9.140000  ,60.000000 ,0.000000  ,0.006818  ,1.508720  
65.000000 ,0.000000  ,3.400000  ,9.840000  ,60.000000 ,0.000000  ,0.005489  ,1.600784  
66.000000 ,0.000000  ,3.860000  ,12.040000 ,60.000000 ,0.000000  ,0.004059  ,1.829558  
67.000000 ,0.000000  ,3.760000  ,11.230000 ,60.000000 ,0.000000  ,0.005733  ,1.748250  
68.000000 ,0.000000  ,3.780000  ,11.570000 ,60.000000 ,0.000000  ,0.004833  ,1.754435  
69.000000 ,0.000000  ,5.780000  ,19.910000 ,60.000000 ,0.000000  ,0.012027  ,2.897192  
70.000000 ,0.000000  ,3.440000  ,9.840000  ,60.000000 ,0.000000  ,0.006187  ,1.626307  
71.000000 ,0.000000  ,8.240000  ,23.380000 ,70.000000 ,0.000000  ,0.017844  ,4.065889  
72.000000 ,0.000000  ,10.100000 ,26.270000 ,70.000000 ,0.000000  ,0.025339  ,5.007637  
73.000000 ,0.000000  ,3.160000  ,8.220000  ,70.000000 ,0.000000  ,0.005659  ,1.551690  
74.000000 ,0.000000  ,3.100000  ,9.260000  ,70.000000 ,0.000000  ,0.002857  ,1.451684  
75.000000 ,0.000000  ,2.960000  ,8.560000  ,70.000000 ,0.000000  ,0.003732  ,1.446970  
76.000000 ,0.000000  ,4.660000  ,11.810000 ,70.000000 ,0.000000  ,0.008125  ,2.271367  
77.000000 ,0.000000  ,7.060000  ,22.220000 ,70.000000 ,0.000000  ,0.014987  ,3.625157  
78.000000 ,0.000000  ,3.420000  ,9.950000  ,70.000000 ,0.000000  ,0.005277  ,1.616590  
79.000000 ,0.000000  ,3.220000  ,9.380000  ,70.000000 ,0.000000  ,0.005535  ,1.575400  
80.000000 ,0.000000  ,3.020000  ,8.800000  ,70.000000 ,0.000000  ,0.003491  ,1.533728  
81.000000 ,0.000000  ,1.720000  ,3.470000  ,80.000000 ,0.000000  ,0.003734  ,0.989248  
82.000000 ,0.000000  ,3.540000  ,7.180000  ,80.000000 ,0.000000  ,0.007543  ,1.652045  
83.000000 ,0.000000  ,1.560000  ,2.660000  ,80.000000 ,0.000000  ,0.002134  ,0.801645  
84.000000 ,0.000000  ,3.980000  ,8.450000  ,80.000000 ,0.000000  ,0.009306  ,1.978624  
85.000000 ,0.000000  ,2.940000  ,8.330000  ,80.000000 ,0.000000  ,0.004250  ,1.345795  
86.000000 ,0.000000  ,2.960000  ,8.330000  ,80.000000 ,0.000000  ,0.005321  ,1.436569  
87.000000 ,0.000000  ,3.920000  ,8.220000  ,80.000000 ,0.000000  ,0.008400  ,1.927504  
88.000000 ,0.000000  ,3.660000  ,7.410000  ,80.000000 ,0.000000  ,0.007274  ,1.704669  
89.000000 ,0.000000  ,1.540000  ,2.660000  ,80.000000 ,0.000000  ,0.001904  ,0.810290  
90.000000 ,0.000000  ,6.640000  ,16.320000 ,80.000000 ,0.000000  ,0.018086  ,3.389924  
91.000000 ,0.000000  ,2.640000  ,4.050000  ,90.000000 ,0.000000  ,0.004937  ,1.310773  
92.000000 ,0.000000  ,1.620000  ,3.010000  ,90.000000 ,0.000000  ,0.003032  ,0.863874  
93.000000 ,0.000000  ,2.660000  ,4.170000  ,90.000000 ,0.000000  ,0.005020  ,1.581707  
94.000000 ,0.000000  ,3.460000  ,6.940000  ,90.000000 ,0.000000  ,0.006870  ,1.649971  
95.000000 ,0.000000  ,1.580000  ,2.890000  ,90.000000 ,0.000000  ,0.002301  ,0.850642  
96.000000 ,0.000000  ,2.540000  ,5.670000  ,90.000000 ,0.000000  ,0.004865  ,1.212927  
97.000000 ,0.000000  ,2.520000  ,6.250000  ,90.000000 ,0.000000  ,0.004559  ,1.308469  
98.000000 ,0.000000  ,3.560000  ,7.290000  ,90.000000 ,0.000000  ,0.007300  ,1.702051  
99.000000 ,0.000000  ,1.600000  ,2.780000  ,90.000000 ,0.000000  ,0.002494  ,0.852127  
100.000000,0.000000  ,5.800000  ,12.270000 ,90.000000 ,0.000000  ,0.014632  ,2.789041  
