# lap_count, lap_success, laptime, completion, delay time, NA, aveTrackErr, Computation_time
45.000000 ,0.000000  ,15.380000 ,38.810000 ,40.000000 ,0.000000  ,0.009509  ,6.424589  
46.000000 ,1.000000  ,37.900000 ,100.000000,40.000000 ,0.000000  ,0.018826  ,16.019378 
47.000000 ,0.000000  ,14.680000 ,38.900000 ,40.000000 ,0.000000  ,0.008675  ,6.149120  
48.000000 ,0.000000  ,15.440000 ,38.900000 ,40.000000 ,0.000000  ,0.010046  ,6.467068  
49.000000 ,0.000000  ,15.400000 ,38.900000 ,40.000000 ,0.000000  ,0.007877  ,6.433268  
50.000000 ,0.000000  ,15.460000 ,39.070000 ,40.000000 ,0.000000  ,0.007888  ,6.366929  
51.000000 ,0.000000  ,15.680000 ,38.900000 ,50.000000 ,0.000000  ,0.011161  ,6.500702  
52.000000 ,0.000000  ,15.740000 ,39.070000 ,50.000000 ,0.000000  ,0.012243  ,6.644716  
53.000000 ,0.000000  ,15.060000 ,38.120000 ,50.000000 ,0.000000  ,0.010046  ,6.277801  
54.000000 ,0.000000  ,15.700000 ,39.240000 ,50.000000 ,0.000000  ,0.010821  ,6.579637  
55.000000 ,0.000000  ,15.300000 ,38.730000 ,50.000000 ,0.000000  ,0.009447  ,6.393474  
56.000000 ,0.000000  ,15.700000 ,39.070000 ,50.000000 ,0.000000  ,0.014159  ,6.583541  
57.000000 ,0.000000  ,15.780000 ,39.070000 ,50.000000 ,0.000000  ,0.012759  ,6.642273  
58.000000 ,0.000000  ,15.880000 ,39.070000 ,50.000000 ,0.000000  ,0.013486  ,6.704160  
59.000000 ,0.000000  ,15.340000 ,38.810000 ,50.000000 ,0.000000  ,0.007694  ,6.384855  
60.000000 ,0.000000  ,15.760000 ,39.070000 ,50.000000 ,0.000000  ,0.014740  ,6.584263  
61.000000 ,0.000000  ,15.120000 ,37.610000 ,60.000000 ,0.000000  ,0.017646  ,6.393533  
62.000000 ,0.000000  ,14.800000 ,37.440000 ,60.000000 ,0.000000  ,0.012508  ,6.347773  
63.000000 ,0.000000  ,15.000000 ,37.520000 ,60.000000 ,0.000000  ,0.016547  ,6.414590  
64.000000 ,0.000000  ,16.220000 ,39.330000 ,60.000000 ,0.000000  ,0.020900  ,6.807431  
65.000000 ,0.000000  ,30.060000 ,73.490000 ,60.000000 ,0.000000  ,0.036231  ,12.661885 
66.000000 ,0.000000  ,16.080000 ,39.160000 ,60.000000 ,0.000000  ,0.020456  ,6.767090  
67.000000 ,0.000000  ,15.940000 ,39.670000 ,60.000000 ,0.000000  ,0.013443  ,6.668215  
68.000000 ,0.000000  ,16.200000 ,40.020000 ,60.000000 ,0.000000  ,0.014741  ,6.851745  
69.000000 ,0.000000  ,16.260000 ,39.240000 ,60.000000 ,0.000000  ,0.022654  ,6.916163  
70.000000 ,0.000000  ,15.020000 ,37.520000 ,60.000000 ,0.000000  ,0.017614  ,6.476022  
71.000000 ,0.000000  ,16.580000 ,38.810000 ,70.000000 ,0.000000  ,0.026040  ,7.033614  
72.000000 ,0.000000  ,6.600000  ,16.610000 ,70.000000 ,0.000000  ,0.005602  ,2.952523  
73.000000 ,0.000000  ,4.540000  ,11.270000 ,70.000000 ,0.000000  ,0.002453  ,2.030400  
74.000000 ,0.000000  ,14.200000 ,36.140000 ,70.000000 ,0.000000  ,0.015406  ,6.134115  
75.000000 ,0.000000  ,4.540000  ,11.190000 ,70.000000 ,0.000000  ,0.003185  ,2.039105  
76.000000 ,0.000000  ,6.780000  ,17.130000 ,70.000000 ,0.000000  ,0.006227  ,2.991374  
77.000000 ,0.000000  ,4.540000  ,11.270000 ,70.000000 ,0.000000  ,0.002988  ,2.038769  
78.000000 ,0.000000  ,14.480000 ,36.230000 ,70.000000 ,0.000000  ,0.022266  ,6.262923  
79.000000 ,0.000000  ,15.640000 ,37.780000 ,70.000000 ,0.000000  ,0.026684  ,6.645753  
80.000000 ,0.000000  ,15.420000 ,37.090000 ,70.000000 ,0.000000  ,0.031110  ,6.618014  
81.000000 ,0.000000  ,4.540000  ,11.190000 ,80.000000 ,0.000000  ,0.004554  ,2.044575  
82.000000 ,0.000000  ,5.200000  ,12.910000 ,80.000000 ,0.000000  ,0.005838  ,2.743406  
83.000000 ,0.000000  ,4.940000  ,11.620000 ,80.000000 ,0.000000  ,0.006021  ,2.264875  
84.000000 ,0.000000  ,5.640000  ,13.860000 ,80.000000 ,0.000000  ,0.007129  ,2.624282  
85.000000 ,0.000000  ,6.960000  ,17.300000 ,80.000000 ,0.000000  ,0.008407  ,3.167062  
86.000000 ,0.000000  ,4.640000  ,11.450000 ,80.000000 ,0.000000  ,0.003008  ,2.074691  
87.000000 ,0.000000  ,12.320000 ,27.190000 ,80.000000 ,0.000000  ,0.023505  ,5.508715  
88.000000 ,0.000000  ,4.700000  ,11.190000 ,80.000000 ,0.000000  ,0.005396  ,2.153889  
89.000000 ,0.000000  ,4.760000  ,11.270000 ,80.000000 ,0.000000  ,0.006360  ,2.177028  
90.000000 ,0.000000  ,5.600000  ,13.860000 ,80.000000 ,0.000000  ,0.008126  ,2.686888  
91.000000 ,0.000000  ,5.340000  ,11.700000 ,90.000000 ,0.000000  ,0.010670  ,2.601987  
92.000000 ,0.000000  ,8.920000  ,18.500000 ,90.000000 ,0.000000  ,0.022345  ,4.073092  
93.000000 ,0.000000  ,4.400000  ,10.500000 ,90.000000 ,0.000000  ,0.007613  ,2.083853  
94.000000 ,0.000000  ,4.500000  ,10.500000 ,90.000000 ,0.000000  ,0.008823  ,2.112035  
95.000000 ,0.000000  ,4.760000  ,11.190000 ,90.000000 ,0.000000  ,0.008064  ,2.162761  
96.000000 ,0.000000  ,4.120000  ,10.240000 ,90.000000 ,0.000000  ,0.003133  ,1.942343  
97.000000 ,0.000000  ,4.440000  ,10.500000 ,90.000000 ,0.000000  ,0.007900  ,2.089962  
98.000000 ,0.000000  ,4.240000  ,10.330000 ,90.000000 ,0.000000  ,0.005392  ,1.960147  
99.000000 ,0.000000  ,7.580000  ,17.040000 ,90.000000 ,0.000000  ,0.016824  ,3.585727  
100.000000,0.000000  ,4.140000  ,10.330000 ,90.000000 ,0.000000  ,0.003002  ,1.948288  
